dessert_category,region,query,name,road_address,jibun_address,telephone,external_link,category_text,mapx,mapy,longitude,latitude,geocode_error,naver_place_id,sid_status,sid_search_keyword,basic_status,phone,phone_status,ai_briefing_json,ai_briefing_status,ai_briefing_debug,visitor_review_total,review_kw_json,review_kw_status,review_kw_debug,hero_img_url,hero_img_status,hero_img_debug,hours_raw,hours_status,hours_debug,basic_try,ai_try
saltbread,daegu,대구 담티 소금빵,피카커피 담티점,"대구광역시 수성구 달구벌대로 2690 상가 101, 102, 103, 104호","대구광역시 수성구 만촌동 861-8 상가 101, 102, 103, 104호",,https://www.instagram.com/_fika_coffee?igsh=Y2VsdHk1cnZkZXBu,"카페,디저트>베이커리",1286550954,358539635,128.6549845,35.8540186,,2074195723.0,SID_OK_AUTO_DETAIL,대구 피카커피 담티점,OK,0507-1482-0870,OK,"[""피카커피 담티점은 베이커리 메뉴가 풍부하고 음료 종류도 다양한 카페입니다."", ""초당옥수수 아이스크림라떼와 같은 새로운 메뉴가 지속적으로 추가되며, 샌드위치부터 디저트빵까지 선택의 폭이 넓습니다."", ""작업이나 공부를 위한 조용한 공간부터 단체 모임용 좌석까지 다양하게 구성되어 있어 방문 목적에 맞게 이용하기 좋습니다."", ""상가 주차장이 있어 차량 방문도 편리합니다.""]",OK,bkeel_count=4,33,"[{""keyword"": ""빵이 맛있어요"", ""count"": 26}, {""keyword"": ""커피가 맛있어요"", ""count"": 24}, {""keyword"": ""음료가 맛있어요"", ""count"": 15}, {""keyword"": ""친절해요"", ""count"": 14}, {""keyword"": ""대화하기 좋아요"", ""count"": 10}]",OK,keyword_count=5 total=33,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250523_114%2F1747986869163VrOOP_JPEG%2FKakaoTalk_20250523_165336946_07.jpg,OK,"hit=a#_autoPlayable img
src_len=187",매일 08:00 - 22:00 21:00 라스트오더 | - 1월 19(월) ~ 1월 23(금) 임시휴업,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=3
detail_lines=2",0,0
saltbread,daegu,대구 만촌역 소금빵,씨티씨커피 범어점,대구광역시 수성구 달구벌대로496길 48,대구광역시 수성구 범어동 292-16,,https://forms.gle/rmTXqBLwcVEfChwz5,"음식점>카페,디저트",1286342895,358542625,128.6342895,35.8542625,,1252706235.0,SID_OK_AUTO_DETAIL,대구 씨티씨커피 범어점,OK,0507-1486-7742,OK,"[""씨티씨커피 범어점은 소금빵으로 유명한 대구의 베이커리 카페입니다."", ""기본 소금빵부터 우유생크림, 초코생크림 등 다양한 종류가 있으며, 샌드위치 형태까지 있어 브런치로도 즐기기 좋습니다."", ""인기 메뉴인 초당옥수수 커피도 맛볼 수 있으며, 매장은 넓고 쾌적하며 통창으로 개방감이 있어 데이트나 모임 장소로 적합합니다.""]",OK,bkeel_count=3,814,"[{""keyword"": ""디저트가 맛있어요"", ""count"": 699}, {""keyword"": ""커피가 맛있어요"", ""count"": 537}, {""keyword"": ""인테리어가 멋져요"", ""count"": 254}, {""keyword"": ""음료가 맛있어요"", ""count"": 246}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 236}]",OK,keyword_count=5 total=814,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241228_258%2F1735369920509opcO0_JPEG%2F1000015078.jpg,OK,"hit=a#_autoPlayable img
src_len=166",수 10:00 - 21:00 | 목 10:00 - 21:00 | 금 10:00 - 21:00 | 토 10:00 - 21:00 | 일 10:00 - 21:00 | 월 10:00 - 21:00 | 화(2/17) 12:00 - 21:00,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=8
detail_lines=7",0,0
saltbread,daegu,대구 이곡 소금빵,한나식빵 성서점,대구광역시 달서구 이곡동로 23 1층,대구광역시 달서구 이곡동 1250-4 1층,,,"음식점>카페,디저트>베이커리",1285098786,358542928,128.5100132,35.854267,,,SEARCH_TIMEOUT_NO_UI,대구 한나식빵 성서점,,,,,,,,,,,,,,,,,0,0
saltbread,daegu,대구 용산 소금빵,미구제과,대구광역시 달서구 와룡로49길 101,대구광역시 달서구 용산동 954-14,,https://smartstore.naver.com/migubake,"음식점>카페,디저트",1285315878,358543088,128.5315878,35.8543088,,1651144539.0,SID_OK_AUTO_DETAIL,대구 미구제과,OK,0507-1366-6231,OK,"[""미구제과는 SNS에서 핫한 디저트를 빠르게 만나볼 수 있는 대구의 디저트 카페입니다."", ""두바이 초콜릿, 마오진줼 등 독특한 메뉴와 함께 딸기, 오레오, 흑임자, 말차 등 다양한 맛의 수건케이크가 인기입니다."", ""크림이 풍부하고 고소한 맛이 특징이며, 디저트뿐 아니라 커피 메뉴도 다양하고 가격이 합리적입니다.""]",OK,bkeel_count=3,51,"[{""keyword"": ""디저트가 맛있어요"", ""count"": 42}, {""keyword"": ""커피가 맛있어요"", ""count"": 19}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 19}, {""keyword"": ""친절해요"", ""count"": 16}, {""keyword"": ""가성비가 좋아요"", ""count"": 14}]",OK,keyword_count=5 total=51,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251110_57%2F1762770395353JTy47_JPEG%2FIMG_1251.jpeg,OK,"hit=a#_autoPlayable img
src_len=164","수 11:00 - 16:00 | 목 11:00 - 16:00 | 금 11:00 - 16:00 | 토 정기휴무 (매주 토요일) | 일 정기휴무 (매주 일요일) | 월(2/16) 설날 연휴 휴무 | 화(2/17) 설날 휴무 | 02/16-02/18 설날 연휴, 02/21 , 03/01 삼일절, 03/02 대체공휴일(삼일절) 휴무",OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=9
detail_lines=8",0,0
saltbread,daegu,대구 대구은행역 소금빵,브레드맨,대구광역시 남구 명덕로68길 17 105동1층3호 (강변타운상가),대구광역시 남구 이천동 214-456 105동1층3호 (강변타운상가),,https://idus.kr/KO6Qi,"카페,디저트>베이커리",1286059822,358543122,128.6061543,35.8543933,,1727839319.0,SID_OK_AUTO_DETAIL,대구 브레드맨,OK,0507-1488-1106,OK,"[""브레드맨은 대구 대봉교역 인근에 위치한 베이커리로, 밤식빵과 롤치즈 쏙쏙 치즈식빵이 인기 메뉴입니다."", ""크런치앙버터와 마늘바게트도 인기 있으며, 신선한 재료로 만든 빵과 커피를 함께 즐길 수 있습니다."", ""매장에는 아이들 음료와 작은 빵들도 구비되어 있어 가족 단위 방문객에게 적합합니다."", ""상가 주차장과 가게 앞 주차가 가능해 편리합니다.""]",OK,bkeel_count=4,630,"[{""keyword"": ""빵이 맛있어요"", ""count"": 577}, {""keyword"": ""친절해요"", ""count"": 361}, {""keyword"": ""가성비가 좋아요"", ""count"": 232}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 229}, {""keyword"": ""매장이 청결해요"", ""count"": 220}]",OK,keyword_count=5 total=630,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250105_246%2F1736067811577nYl1H_JPEG%2F1733679847200-0.jpg,OK,"hit=a#_autoPlayable img
src_len=171",수 08:00 - 20:00 | 목 08:00 - 20:00 | 금 08:00 - 20:00 | 토 08:00 - 20:00 | 일 정기휴무 (매주 일요일) | 월(2/16) 설날 연휴 휴무 | 화(2/17) 설날 휴무 | 02/16-02/18 설날 연휴 휴무,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=9
detail_lines=8",0,0
saltbread,daegu,대구 건들바위역 소금빵,카페생명나무,대구광역시 남구 명덕로 288 2동 1층,대구광역시 남구 이천동 310-11 2동 1층,,,"음식점>카페,디저트",1286017122,358551000,128.6014518,35.8548483,,1564566891.0,SID_OK_AUTO_DETAIL,대구 카페생명나무,OK,070-7721-1624,OK,[],AI_BRIEFING_NOT_FOUND,,98,"[{""keyword"": ""가성비가 좋아요"", ""count"": 44}, {""keyword"": ""대화하기 좋아요"", ""count"": 35}, {""keyword"": ""매장이 청결해요"", ""count"": 31}, {""keyword"": ""커피가 맛있어요"", ""count"": 30}, {""keyword"": ""친절해요"", ""count"": 30}]",OK,keyword_count=5 total=98,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220917_56%2F1663405254092kLVIj_JPEG%2F1615186804775-1.jpg,OK,"hit=a#_autoPlayable img
src_len=170",수 10:00 - 17:30 17:00 라스트오더 | 목 10:00 - 17:30 17:00 라스트오더 | 금 10:00 - 17:30 17:00 라스트오더 | 토 10:00 - 17:30 17:00 라스트오더 | 일 10:00 - 16:30 16:00 라스트오더 | 월 10:00 - 17:30 17:00 라스트오더 | 화 10:00 - 17:30 17:00 라스트오더 | - 크리스마스 당일 오후 1시 영업 종료,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=9
detail_lines=8",0,0
saltbread,daegu,대구 감삼 소금빵 베이커리,음믐빵집,대구광역시 달서구 당산로 205 1층,대구광역시 달서구 감삼동 60-9 1층,,https://www.instagram.com/_umm_m,"카페,디저트>베이커리",1285477658,358549695,128.5477272,35.8549104,,1434459727.0,SID_OK_AUTO_DETAIL,대구 음믐빵집,OK,0507-1420-8210,OK,"[""음믐빵집은 아늑한 분위기와 친절한 사장님으로 유명한 베이커리입니다."", ""감자샐러드빵은 부드러운 식감과 진한 감자 풍미가 특징이며, 고구마소금빵은 달콤한 고구마 앙금과 바삭한 식감이 매력적입니다."", ""무화과깜바뉴와 메이플크림치즈빵도 인기 메뉴로, 다양한 빵 종류를 즐길 수 있습니다."", ""사장님의 추천을 받아 방문하면 더욱 만족스러운 경험을 할 수 있습니다.""]",OK,bkeel_count=4,156,"[{""keyword"": ""빵이 맛있어요"", ""count"": 149}, {""keyword"": ""친절해요"", ""count"": 72}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 51}, {""keyword"": ""가성비가 좋아요"", ""count"": 31}, {""keyword"": ""매장이 청결해요"", ""count"": 30}]",OK,keyword_count=5 total=156,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231204_229%2F1701675176241A4XAJ_JPEG%2F65B1FEAF-2B55-4E4E-AEF7-AD98591A808E.jpeg,OK,"hit=a#_autoPlayable img
src_len=193","수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 20:00 | 일 정기휴무 (매주 일요일) | 월(2/16) 설날 연휴 휴무 | 화(2/17) 설날 휴무 | 02/16-02/18 설날 연휴, 02/23 휴무 | - 매달 둘째주 넷째주 월요일 휴무입니다😊",OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=10
detail_lines=9",0,0
saltbread,daegu,대구 교대 소금빵,미힐,대구광역시 남구 중앙대로49길 49 미힐,대구광역시 남구 대명동 1810-1 미힐,,https://www.instagram.com/cafe.mehl,"카페,디저트>베이커리",1285877500,358553033,128.58775,35.8553033,,1064636254.0,SID_OK_AUTO_DETAIL,대구 미힐,OK,0507-1342-7702,OK,"[""미힐은 잠봉뵈르와 사장님마음대로샌드위치로 입소문난 베이커리입니다."", ""잠봉뵈르는 허니머스타드 소스와 담백한 바게트가 어우러져 맛있고, 사장님마음대로샌드위치는 신선한 재료와 특제 소스가 조화롭습니다."", ""음료도 저렴한 가격에 판매되어 베이커리와 함께 즐기기 좋습니다."", ""내부 좌석은 한정되어 있어 포장을 추천드리며, 인기 메뉴는 조기 품절될 수 있으니 일찍 방문하세요.""]",OK,bkeel_count=4,443,"[{""keyword"": ""빵이 맛있어요"", ""count"": 385}, {""keyword"": ""친절해요"", ""count"": 124}, {""keyword"": ""커피가 맛있어요"", ""count"": 121}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 117}, {""keyword"": ""매장이 청결해요"", ""count"": 56}]",OK,keyword_count=5 total=443,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250316_25%2F1742111610554ExJNV_JPEG%2F1000040117.jpg,OK,"hit=a#_autoPlayable img
src_len=165",수 11:00 - 16:00 | 목 11:00 - 16:00 | 금 11:00 - 16:00 | 토 11:00 - 15:00 | 일 정기휴무 (매주 일요일) | 월(2/16) 설날 연휴 휴무 | 화(2/17) 설날 휴무 | - 제품 소진시 마감합니다,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=10
detail_lines=8",0,0
saltbread,daegu,대구 안심 소금빵,제로테이블,대구광역시 수성구 수성로68길 35-8 맨왼쪽집,대구광역시 수성구 수성동2가 49-3 맨왼쪽집,,https://www.instagram.com/zero_table_/,"카페,디저트>베이커리",1286158910,358553849,128.6159185,35.85535,,,SEARCH_TIMEOUT_NO_UI,대구 제로테이블,,,,,,,,,,,,,,,,,0,0
saltbread,daegu,대구 담티역 소금빵,커널스커피,대구광역시 수성구 교학로4길 54 1층,대구광역시 수성구 만촌동 855-22 1층,,https://www.instagram.com/kernelscoffee,"음식점>카페,디저트",1286500858,358554570,128.6500858,35.8554571,,1721691383.0,SID_OK_AUTO_DETAIL,대구 커널스커피,OK,0507-1357-4290,OK,[],AI_BRIEFING_NOT_FOUND,,328,"[{""keyword"": ""커피가 맛있어요"", ""count"": 187}, {""keyword"": ""친절해요"", ""count"": 145}, {""keyword"": ""디저트가 맛있어요"", ""count"": 130}, {""keyword"": ""빵이 맛있어요"", ""count"": 111}, {""keyword"": ""음료가 맛있어요"", ""count"": 106}]",OK,keyword_count=5 total=328,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221223_163%2F1671763190670vIDS6_JPEG%2F62FD669C-9F89-4E25-BF56-23C3FB907488.jpeg,OK,"hit=a#_autoPlayable img
src_len=193",수 11:30 - 19:00 18:30 라스트오더 | 목 11:30 - 19:00 18:30 라스트오더 | 금 11:30 - 20:00 19:30 라스트오더 | 토 11:00 - 21:00 20:30 라스트오더 | 일 11:00 - 21:00 20:30 라스트오더 | 월 정기휴무 (매주 월요일) | 화 11:30 - 19:00 18:30 라스트오더,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=8
detail_lines=7",0,0
saltbread,daegu,대구 명덕 소금빵,천냥빵떡대장 명덕역점,대구광역시 남구 중앙대로 251-1 1층,대구광역시 남구 대명동 1791-7 1층,,http://breadtteok.kr/,"카페,디저트>베이커리",1285904023,358556929,128.5904024,35.8556929,,2009847289.0,SID_OK_AUTO_DETAIL,대구 천냥빵떡대장 명덕역점,OK,,PHONE_NOT_FOUND,[],AI_BRIEFING_NOT_FOUND,,5,[],VISITOR_REVIEW_KEYWORDS_NOT_FOUND,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251231_60%2F1767145957619DQr1E_PNG%2F1000.png,OK,"hit=a#_autoPlayable img
src_len=158",매일 00:00 - 24:00,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=2
detail_lines=1",0,0
saltbread,daegu,대구 두류역 소금빵,버터리버튼,대구광역시 달서구 야외음악당로39동길 47 1층,대구광역시 달서구 두류동 487-14 1층,,https://100원커피이벤트-선착순주문하기.com,"음식점>카페,디저트",1285554723,358559172,128.5554723,35.8559172,,2026592459.0,SID_OK_AUTO_DETAIL,대구 버터리버튼,OK,0507-1345-2840,OK,"[""버터리버튼은 대구 두류동에 위치한 아담하고 조용한 분위기의 신상 카페입니다."", ""휘낭시에와 구움과자 등 디저트가 맛있으며, 인스타그램에서 라인업을 확인할 수 있습니다."", ""1-2인 방문이나 포장에 적합한 공간으로 테이블은 2인용 3개가 마련되어 있습니다."", ""셀프바가 깔끔하게 정돈되어 있고, 포스트잇으로 메모를 남길 수 있는 재미있는 요소가 있습니다.""]",OK,bkeel_count=4,19,"[{""keyword"": ""디저트가 맛있어요"", ""count"": 16}, {""keyword"": ""친절해요"", ""count"": 13}, {""keyword"": ""커피가 맛있어요"", ""count"": 9}, {""keyword"": ""아늑해요"", ""count"": 7}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 7}]",OK,keyword_count=5 total=19,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250626_10%2F1750925614681pLMym_PNG%2F02_%25BC%25AD%25BA%25EA_%25B7%25CE%25B0%25ED.png,OK,"hit=a#_autoPlayable img
src_len=198",수 11:00 - 20:00 | 목 11:00 - 20:00 | 금 11:00 - 20:00 | 토 11:00 - 20:00 | 일 정기휴무 (매주 일요일) | 월 정기휴무 (매주 월요일) | 화 11:00 - 20:00,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=8
detail_lines=7",0,0
saltbread,daegu,대구 대구은행역 소금빵,브레드바바,대구광역시 수성구 수성로69길 55,대구광역시 수성구 수성동1가 820,,https://blog.naver.com/breadbaba,"카페,디저트>베이커리",1286105181,358559576,128.6104681,35.8559411,,,SEARCH_TIMEOUT_NO_UI,대구 브레드바바,,,,,,,,,,,,,,,,,0,0
saltbread,daegu,대구 범어 소금빵,아눅 베이커스,대구광역시 수성구 동대구로58길 15 1층 아눅베이커스,대구광역시 수성구 범어동 592-7 1층 아눅베이커스,,https://smartstore.naver.com/a-nook,"카페,디저트>베이커리",1286267502,358562899,128.62673,35.8562893,,1866825830.0,SID_OK_AUTO_DETAIL,대구 아눅 베이커스,OK,0507-1432-1060,OK,"[""아눅 베이커스는 프렌치토스트와 양송이스프를 비롯해 다양한 브런치 메뉴를 제공하는 카페입니다."", ""프렌치토스트는 바삭하면서도 촉촉한 식감이 특징이며, 양송이스프는 고소한 맛으로 인기가 많습니다."", ""매장 내부는 아늑하고 편안한 분위기로 꾸며져 있어 혼자 방문해도 좋은 공간입니다.""]",OK,bkeel_count=3,3,"[{""keyword"": ""빵이 맛있어요"", ""count"": 2405}, {""keyword"": ""커피가 맛있어요"", ""count"": 1839}, {""keyword"": ""인테리어가 멋져요"", ""count"": 835}, {""keyword"": ""친절해요"", ""count"": 782}, {""keyword"": ""음료가 맛있어요"", ""count"": 616}]",OK,keyword_count=5 total=3,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250313_168%2F1741832968000CYilg_JPEG%2FIMG_2654.JPG,OK,"hit=a#_autoPlayable img
src_len=164",수 08:00 - 22:00 | 목 08:00 - 22:00 | 금 08:00 - 22:00 | 토 08:00 - 22:00 | 일 08:00 - 22:00 | 월 08:00 - 22:00 | 화(2/17) 설날 휴무 | - 브런치 8:00~17:00,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=10
detail_lines=8",0,0
saltbread,daegu,대구 용산 소금빵 베이커리,끄래용베이커리,대구광역시 달서구 이곡공원로 83 영남우방2차아파트상가 117동 105호,대구광역시 달서구 용산동 416-1 영남우방2차아파트상가 117동 105호,,https://blog.naver.com/yhk1880,"카페,디저트>베이커리",1285164375,358553736,128.5167679,35.8563787,,16381719.0,SID_OK_AUTO_DETAIL,대구 끄래용베이커리,OK,0507-1378-6229,OK,[],AI_BRIEFING_NOT_FOUND,,,[],VISITOR_REVIEW_KEYWORDS_NOT_FOUND,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251217_124%2F1765947955344apnld_JPEG%2F1000004324.jpg,OK,"hit=a#_autoPlayable img
src_len=166",수 07:40 - 22:00 | 목 07:40 - 22:00 | 금 07:40 - 22:00 | 토 07:40 - 22:00 | 일 정기휴무 (매주 일요일) | 월(2/16) 설날 연휴 휴무 | 화(2/17) 설날 휴무 | 02/16-02/18 설날 연휴 휴무,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=9
detail_lines=8",0,0
saltbread,daegu,대구 내당역 소금빵 베이커리,더바나포레스트,"대구광역시 달서구 두류공원로 256 1층 102, 103, 104, 105호","대구광역시 달서구 두류동 148-7 1층 102, 103, 104, 105호",,https://www.instagram.com/thebanaforest/,"음식점>카페,디저트",1285588495,358563186,128.5589531,35.8564549,,2036228989.0,SID_OK_AUTO_DETAIL,대구 더바나포레스트,OK,053-626-8800,OK,"[""더바나포레스트는 두류공원 맞은편에 위치한 넓은 카페로, 다양한 베이커리와 음료를 제공합니다."", ""특히 소금빵 종류가 많아 선택의 폭이 넓으며, 브런치 메뉴와 함께 즐길 수 있는 트러플 수프와 샌드위치도 인기입니다."", ""주차는 건물 지하에 2시간 무료로 가능하며, 아기의자와 단체석도 마련되어 있어 가족이나 모임 장소로도 적합합니다.""]",OK,bkeel_count=3,496,"[{""keyword"": ""디저트가 맛있어요"", ""count"": 396}, {""keyword"": ""커피가 맛있어요"", ""count"": 322}, {""keyword"": ""인테리어가 멋져요"", ""count"": 264}, {""keyword"": ""음료가 맛있어요"", ""count"": 175}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 122}]",OK,keyword_count=5 total=496,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260204_79%2F17702096633219VNyX_PNG%2F3882.png,OK,"hit=a#_autoPlayable img
src_len=158",매일 10:00 - 22:00 21:30 라스트오더,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=2
detail_lines=1",0,0
saltbread,daegu,대구 명덕역 소금빵 베이커리,버터파우더,대구광역시 남구 명덕로 178 1층 106호,대구광역시 남구 대명동 1801-1 1층 106호,,,"카페,디저트>베이커리",1285898572,358565994,128.5896543,35.8566008,,2016184170.0,SID_OK_AUTO_DETAIL,대구 버터파우더,OK,,PHONE_NOT_FOUND,[],AI_BRIEFING_NOT_FOUND,,4,[],VISITOR_REVIEW_KEYWORDS_NOT_FOUND,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251118_12%2F1763451631858Yzbx3_JPEG%2FIMG_9151.jpeg,OK,"hit=a#_autoPlayable img
src_len=164",수 10:30 - 20:00 | 목 10:30 - 20:00 | 금 10:30 - 20:00 | 토 10:30 - 20:00 | 일 정기휴무 (매주 일요일) | 월 10:30 - 20:00 | 화 10:30 - 20:00,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=8
detail_lines=7",0,0
saltbread,daegu,대구 건들바위역 소금빵,루밀레,대구광역시 중구 대봉로43길 21 401동 110호,대구광역시 중구 대봉동 770 401동 110호,,,"카페,디저트>베이커리",1286019879,358562928,128.600682,35.8568233,,2095176012.0,SID_OK_AUTO_DETAIL,대구 루밀레,OK,,PHONE_NOT_FOUND,"[""루밀레는 가격 대비 품질이 좋은 빵집으로, 다양한 샌드위치와 베이커리를 제공합니다."", ""모닝빵은 고소하고 촉촉하며, 퀸아망은 파삭한 식감이 매력적입니다."", ""치즈치아바타와 무화과깜빠뉴 등 식사빵 종류가 풍부해 브런치로도 적합합니다."", ""매장에서 직접 먹어보면 빵의 풍미를 더욱 잘 느낄 수 있습니다.""]",OK,bkeel_count=4,22,"[{""keyword"": ""빵이 맛있어요"", ""count"": 19}, {""keyword"": ""친절해요"", ""count"": 14}, {""keyword"": ""건강한 맛이에요"", ""count"": 7}, {""keyword"": ""매장이 청결해요"", ""count"": 6}, {""keyword"": ""디저트가 맛있어요"", ""count"": 5}]",OK,keyword_count=5 total=22,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250902_275%2F1756799318973vFs6a_JPEG%2F1000007320.jpg,OK,"hit=a#_autoPlayable img
src_len=166",수 09:00 - 22:00 | 목 09:00 - 22:00 | 금 09:00 - 22:00 | 토 09:00 - 22:00 | 일 09:00 - 22:00 | 월 09:00 - 22:00 | 화(2/17) 설날 휴무 | 02/17-02/18 설날 휴무,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=9
detail_lines=8",0,0
saltbread,daegu,대구 용산 소금빵,구움도,대구광역시 달서구 와룡로53길 80 1층,대구광역시 달서구 용산동 862-16 1층,,https://www.instagram.com/cafe_guumdo_,"음식점>카페,디저트",1285327747,358569164,128.5327252,35.8569137,,1167621351.0,SID_OK_AUTO_DETAIL,대구 구움도,OK,0507-1496-7050,OK,[],AI_BRIEFING_NOT_FOUND,,134,"[{""keyword"": ""디저트가 맛있어요"", ""count"": 75}, {""keyword"": ""커피가 맛있어요"", ""count"": 72}, {""keyword"": ""친절해요"", ""count"": 47}, {""keyword"": ""음료가 맛있어요"", ""count"": 32}, {""keyword"": ""매장이 청결해요"", ""count"": 25}]",OK,keyword_count=5 total=134,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210619_106%2F1624032039998ogRXK_JPEG%2F2E1zxWgjxF6ov1HOh9JLF0Xq.jpeg.jpg,OK,"hit=a#_autoPlayable img
src_len=185",수 10:30 - 20:00 | 목 10:30 - 20:00 | 금 10:30 - 20:00 | 토 10:30 - 20:00 | 일 10:30 - 20:00 | 월 정기휴무 (매주 월요일) | 화(2/17) 휴무 | 02/17-02/19 휴무,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=9
detail_lines=8",0,0
saltbread,daegu,대구 수성구청 소금빵 베이커리,그레이핍플 힐스테이트범어점,대구광역시 수성구 범어로18길 13 102호 그레이핍플 힐스테이트범어점,대구광역시 수성구 범어동 209-27 102호 그레이핍플 힐스테이트범어점,,https://www.instagram.com/graypipple_hillstate.beomeo?igsh=a3Bnd2xwN3cxd2Zo,"음식점>카페,디저트",1286365212,358571862,128.6365495,35.8572219,,2023774862.0,SID_OK_AUTO_DETAIL,대구 그레이핍플 힐스테이트범어점,OK,0507-2093-3646,OK,[],AI_BRIEFING_NOT_FOUND,,23,"[{""keyword"": ""커피가 맛있어요"", ""count"": 20}, {""keyword"": ""디저트가 맛있어요"", ""count"": 18}, {""keyword"": ""친절해요"", ""count"": 15}, {""keyword"": ""가성비가 좋아요"", ""count"": 11}, {""keyword"": ""매장이 청결해요"", ""count"": 11}]",OK,keyword_count=5 total=23,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250825_7%2F1756102929855sbL6w_PNG%2F%25C8%25FA%25BD%25BA%25C5%25D7%25C0%25CC%25C6%25AE%25B9%25FC%25BE%25EE%25C1%25A1.png,OK,"hit=a#_autoPlayable img
src_len=233",매일 07:00 - 21:00,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=2
detail_lines=1",0,0
